datum,okres_kod,okres,pohlavi_kod,pohlavi,typ_dnp,pocet_dnp
2016-11-01,OK.3402,Cheb,F,Žena,Ošetřovné,251
2016-11-01,OK.3402,Cheb,M,Muž,Peněžitá pomoc v mateřství,2
2016-11-01,OK.3402,Cheb,F,Žena,Peněžitá pomoc v mateřství,229
2016-11-01,OK.3402,Cheb,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-11-01,OK.3403,Karlovy Vary,M,Muž,Nemocenské,632
2016-11-01,OK.3403,Karlovy Vary,F,Žena,Nemocenské,1081
2016-11-01,OK.3403,Karlovy Vary,M,Muž,Ošetřovné,58
2016-11-01,OK.3403,Karlovy Vary,F,Žena,Ošetřovné,377
2016-11-01,OK.3403,Karlovy Vary,M,Muž,Peněžitá pomoc v mateřství,4
2016-11-01,OK.3403,Karlovy Vary,F,Žena,Peněžitá pomoc v mateřství,381
2016-11-01,OK.3403,Karlovy Vary,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2016-11-01,OK.3404,Klatovy,M,Muž,Nemocenské,548
2016-11-01,OK.3404,Klatovy,F,Žena,Nemocenské,778
2016-11-01,OK.3404,Klatovy,M,Muž,Ošetřovné,71
2016-11-01,OK.3404,Klatovy,F,Žena,Ošetřovné,238
2016-11-01,OK.3404,Klatovy,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3404,Klatovy,F,Žena,Peněžitá pomoc v mateřství,231
2016-11-01,OK.3404,Klatovy,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-11-01,OK.3405,Plzeň-město,M,Muž,Nemocenské,2025
2016-11-01,OK.3405,Plzeň-město,F,Žena,Nemocenské,2279
2016-11-01,OK.3405,Plzeň-město,M,Muž,Ošetřovné,247
2016-11-01,OK.3405,Plzeň-město,F,Žena,Ošetřovné,846
2016-11-01,OK.3405,Plzeň-město,M,Muž,Peněžitá pomoc v mateřství,10
2016-11-01,OK.3405,Plzeň-město,F,Žena,Peněžitá pomoc v mateřství,1069
2016-11-01,OK.3405,Plzeň-město,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-11-01,OK.3406,Plzeň-jih,M,Muž,Nemocenské,377
2016-11-01,OK.3406,Plzeň-jih,F,Žena,Nemocenské,750
2016-11-01,OK.3406,Plzeň-jih,M,Muž,Ošetřovné,35
2016-11-01,OK.3406,Plzeň-jih,F,Žena,Ošetřovné,163
2016-11-01,OK.3406,Plzeň-jih,M,Muž,Peněžitá pomoc v mateřství,0
2016-11-01,OK.3406,Plzeň-jih,F,Žena,Peněžitá pomoc v mateřství,242
2016-11-01,OK.3406,Plzeň-jih,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3407,Plzeň-sever,M,Muž,Nemocenské,443
2016-11-01,OK.3407,Plzeň-sever,F,Žena,Nemocenské,496
2016-11-01,OK.3407,Plzeň-sever,M,Muž,Ošetřovné,55
2016-11-01,OK.3407,Plzeň-sever,F,Žena,Ošetřovné,147
2016-11-01,OK.3407,Plzeň-sever,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3407,Plzeň-sever,F,Žena,Peněžitá pomoc v mateřství,151
2016-11-01,OK.3407,Plzeň-sever,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3408,Rokycany,M,Muž,Nemocenské,486
2016-11-01,OK.3408,Rokycany,F,Žena,Nemocenské,502
2016-11-01,OK.3408,Rokycany,M,Muž,Ošetřovné,39
2016-11-01,OK.3408,Rokycany,F,Žena,Ošetřovné,100
2016-11-01,OK.3408,Rokycany,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3408,Rokycany,F,Žena,Peněžitá pomoc v mateřství,134
2016-11-01,OK.3408,Rokycany,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-11-01,OK.3409,Sokolov,M,Muž,Nemocenské,494
2016-11-01,OK.3409,Sokolov,F,Žena,Nemocenské,559
2016-11-01,OK.3409,Sokolov,M,Muž,Ošetřovné,73
2016-11-01,OK.3409,Sokolov,F,Žena,Ošetřovné,258
2016-11-01,OK.3409,Sokolov,M,Muž,Peněžitá pomoc v mateřství,0
2016-11-01,OK.3409,Sokolov,F,Žena,Peněžitá pomoc v mateřství,169
2016-11-01,OK.3409,Sokolov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3410,Tachov,M,Muž,Nemocenské,468
2016-11-01,OK.3410,Tachov,F,Žena,Nemocenské,674
2016-11-01,OK.3410,Tachov,M,Muž,Ošetřovné,60
2016-11-01,OK.3410,Tachov,F,Žena,Ošetřovné,218
2016-11-01,OK.3410,Tachov,M,Muž,Peněžitá pomoc v mateřství,1
2016-11-01,OK.3410,Tachov,F,Žena,Peněžitá pomoc v mateřství,165
2016-11-01,OK.3410,Tachov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3501,Česká Lípa,M,Muž,Ošetřovné,111
2016-11-01,OK.3501,Česká Lípa,F,Žena,Ošetřovné,331
2016-11-01,OK.3501,Česká Lípa,M,Muž,Peněžitá pomoc v mateřství,1
2016-11-01,OK.3501,Česká Lípa,F,Žena,Peněžitá pomoc v mateřství,300
2016-11-01,OK.3501,Česká Lípa,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2016-11-01,OK.3501,Česká Lípa,M,Muž,Nemocenské,806
2016-11-01,OK.3501,Česká Lípa,F,Žena,Nemocenské,1183
2016-11-01,OK.3502,Děčín,M,Muž,Nemocenské,721
2016-11-01,OK.3502,Děčín,F,Žena,Nemocenské,861
2016-11-01,OK.3502,Děčín,M,Muž,Ošetřovné,81
2016-11-01,OK.3502,Děčín,F,Žena,Ošetřovné,335
2016-11-01,OK.3502,Děčín,M,Muž,Peněžitá pomoc v mateřství,1
2016-11-01,OK.3502,Děčín,F,Žena,Peněžitá pomoc v mateřství,264
2016-11-01,OK.3502,Děčín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-11-01,OK.3503,Chomutov,M,Muž,Nemocenské,624
2016-11-01,OK.3503,Chomutov,F,Žena,Nemocenské,790
2016-11-01,OK.3503,Chomutov,M,Muž,Ošetřovné,71
2016-11-01,OK.3503,Chomutov,F,Žena,Ošetřovné,366
2016-11-01,OK.3503,Chomutov,M,Muž,Peněžitá pomoc v mateřství,6
2016-11-01,OK.3503,Chomutov,F,Žena,Peněžitá pomoc v mateřství,294
2016-11-01,OK.3503,Chomutov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3504,Jablonec nad Nisou,M,Muž,Nemocenské,489
2016-11-01,OK.3504,Jablonec nad Nisou,F,Žena,Nemocenské,644
2016-11-01,OK.3504,Jablonec nad Nisou,M,Muž,Ošetřovné,92
2016-11-01,OK.3504,Jablonec nad Nisou,F,Žena,Ošetřovné,325
2016-11-01,OK.3504,Jablonec nad Nisou,M,Muž,Peněžitá pomoc v mateřství,4
2016-11-01,OK.3504,Jablonec nad Nisou,F,Žena,Peněžitá pomoc v mateřství,243
2016-11-01,OK.3504,Jablonec nad Nisou,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,4
2016-11-01,OK.3505,Liberec,M,Muž,Nemocenské,1380
2016-11-01,OK.3505,Liberec,F,Žena,Nemocenské,1752
2016-11-01,OK.3505,Liberec,M,Muž,Ošetřovné,196
2016-11-01,OK.3505,Liberec,F,Žena,Ošetřovné,567
2016-11-01,OK.3505,Liberec,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3505,Liberec,F,Žena,Peněžitá pomoc v mateřství,701
2016-11-01,OK.3505,Liberec,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,8
2016-11-01,OK.3506,Litoměřice,M,Muž,Nemocenské,614
2016-11-01,OK.3506,Litoměřice,F,Žena,Nemocenské,962
2016-11-01,OK.3506,Litoměřice,M,Muž,Ošetřovné,61
2016-11-01,OK.3506,Litoměřice,F,Žena,Ošetřovné,276
2016-11-01,OK.3506,Litoměřice,M,Muž,Peněžitá pomoc v mateřství,4
2016-11-01,OK.3506,Litoměřice,F,Žena,Peněžitá pomoc v mateřství,277
2016-11-01,OK.3506,Litoměřice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3507,Louny,M,Muž,Nemocenské,509
2016-11-01,OK.3507,Louny,F,Žena,Nemocenské,697
2016-11-01,OK.3507,Louny,M,Muž,Ošetřovné,62
2016-11-01,OK.3507,Louny,F,Žena,Ošetřovné,181
2016-11-01,OK.3507,Louny,M,Muž,Peněžitá pomoc v mateřství,0
2016-11-01,OK.3507,Louny,F,Žena,Peněžitá pomoc v mateřství,195
2016-11-01,OK.3507,Louny,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3508,Most,M,Muž,Nemocenské,598
2016-11-01,OK.3508,Most,F,Žena,Nemocenské,718
2016-11-01,OK.3508,Most,M,Muž,Ošetřovné,64
2016-11-01,OK.3508,Most,F,Žena,Ošetřovné,244
2016-11-01,OK.3508,Most,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3508,Most,F,Žena,Peněžitá pomoc v mateřství,226
2016-11-01,OK.3508,Most,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3509,Teplice,M,Muž,Nemocenské,1164
2016-11-01,OK.3509,Teplice,F,Žena,Nemocenské,1115
2016-11-01,OK.3509,Teplice,M,Muž,Ošetřovné,120
2016-11-01,OK.3509,Teplice,F,Žena,Ošetřovné,339
2016-11-01,OK.3509,Teplice,M,Muž,Peněžitá pomoc v mateřství,0
2016-11-01,OK.3509,Teplice,F,Žena,Peněžitá pomoc v mateřství,292
2016-11-01,OK.3509,Teplice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,19
2016-11-01,OK.3510,Ústí nad Labem,M,Muž,Nemocenské,1063
2016-11-01,OK.3510,Ústí nad Labem,F,Žena,Nemocenské,2667
2016-11-01,OK.3510,Ústí nad Labem,M,Muž,Ošetřovné,154
2016-11-01,OK.3510,Ústí nad Labem,F,Žena,Ošetřovné,874
2016-11-01,OK.3510,Ústí nad Labem,M,Muž,Peněžitá pomoc v mateřství,2
2016-11-01,OK.3510,Ústí nad Labem,F,Žena,Peněžitá pomoc v mateřství,881
2016-11-01,OK.3510,Ústí nad Labem,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,8
2016-11-01,OK.3601,Havlíčkův Brod,M,Muž,Nemocenské,675
2016-11-01,OK.3601,Havlíčkův Brod,F,Žena,Nemocenské,848
2016-11-01,OK.3601,Havlíčkův Brod,M,Muž,Ošetřovné,81
2016-11-01,OK.3601,Havlíčkův Brod,F,Žena,Ošetřovné,241
2016-11-01,OK.3601,Havlíčkův Brod,M,Muž,Peněžitá pomoc v mateřství,4
2016-11-01,OK.3601,Havlíčkův Brod,F,Žena,Peněžitá pomoc v mateřství,333
2016-11-01,OK.3601,Havlíčkův Brod,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,4
2016-11-01,OK.3602,Hradec Králové,M,Muž,Nemocenské,1377
2016-11-01,OK.3602,Hradec Králové,F,Žena,Nemocenské,1633
2016-11-01,OK.3602,Hradec Králové,M,Muž,Ošetřovné,176
2016-11-01,OK.3602,Hradec Králové,F,Žena,Ošetřovné,689
2016-11-01,OK.3602,Hradec Králové,M,Muž,Peněžitá pomoc v mateřství,4
2016-11-01,OK.3602,Hradec Králové,F,Žena,Peněžitá pomoc v mateřství,762
2016-11-01,OK.3602,Hradec Králové,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2016-11-01,OK.3603,Chrudim,M,Muž,Nemocenské,772
2016-11-01,OK.3603,Chrudim,F,Žena,Nemocenské,865
2016-11-01,OK.3603,Chrudim,M,Muž,Ošetřovné,80
2016-11-01,OK.3603,Chrudim,F,Žena,Ošetřovné,241
2016-11-01,OK.3603,Chrudim,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3603,Chrudim,F,Žena,Peněžitá pomoc v mateřství,301
2016-11-01,OK.3603,Chrudim,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3604,Jičín,M,Muž,Nemocenské,552
2016-11-01,OK.3604,Jičín,F,Žena,Nemocenské,728
2016-11-01,OK.3604,Jičín,M,Muž,Ošetřovné,79
2016-11-01,OK.3604,Jičín,F,Žena,Ošetřovné,242
2016-11-01,OK.3604,Jičín,M,Muž,Peněžitá pomoc v mateřství,2
2016-11-01,OK.3604,Jičín,F,Žena,Peněžitá pomoc v mateřství,240
2016-11-01,OK.3604,Jičín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3605,Náchod,M,Muž,Nemocenské,813
2016-11-01,OK.3605,Náchod,F,Žena,Nemocenské,940
2016-11-01,OK.3605,Náchod,M,Muž,Ošetřovné,107
2016-11-01,OK.3605,Náchod,F,Žena,Ošetřovné,363
2016-11-01,OK.3605,Náchod,M,Muž,Peněžitá pomoc v mateřství,2
2016-11-01,OK.3605,Náchod,F,Žena,Peněžitá pomoc v mateřství,332
2016-11-01,OK.3605,Náchod,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-11-01,OK.3606,Pardubice,M,Muž,Nemocenské,1178
2016-11-01,OK.3606,Pardubice,F,Žena,Nemocenské,1721
2016-11-01,OK.3606,Pardubice,M,Muž,Ošetřovné,209
2016-11-01,OK.3606,Pardubice,F,Žena,Ošetřovné,654
2016-11-01,OK.3606,Pardubice,M,Muž,Peněžitá pomoc v mateřství,7
2016-11-01,OK.3606,Pardubice,F,Žena,Peněžitá pomoc v mateřství,1031
2016-11-01,OK.3606,Pardubice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3607,Rychnov nad Kněžnou,M,Muž,Nemocenské,585
2016-11-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Nemocenské,505
2016-11-01,OK.3607,Rychnov nad Kněžnou,M,Muž,Ošetřovné,113
2016-11-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Ošetřovné,171
2016-11-01,OK.3607,Rychnov nad Kněžnou,M,Muž,Peněžitá pomoc v mateřství,1
2016-11-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Peněžitá pomoc v mateřství,180
2016-11-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3608,Semily,M,Muž,Nemocenské,495
2016-11-01,OK.3608,Semily,F,Žena,Nemocenské,583
2016-11-01,OK.3608,Semily,M,Muž,Ošetřovné,70
2016-11-01,OK.3608,Semily,F,Žena,Ošetřovné,145
2016-11-01,OK.3608,Semily,M,Muž,Peněžitá pomoc v mateřství,1
2016-11-01,OK.3608,Semily,F,Žena,Peněžitá pomoc v mateřství,260
2016-11-01,OK.3608,Semily,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2016-11-01,OK.3609,Svitavy,M,Muž,Nemocenské,714
2016-11-01,OK.3609,Svitavy,F,Žena,Nemocenské,987
2016-11-01,OK.3609,Svitavy,M,Muž,Ošetřovné,61
2016-11-01,OK.3609,Svitavy,F,Žena,Ošetřovné,185
2016-11-01,OK.3609,Svitavy,M,Muž,Peněžitá pomoc v mateřství,2
2016-11-01,OK.3609,Svitavy,F,Žena,Peněžitá pomoc v mateřství,336
2016-11-01,OK.3609,Svitavy,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2016-11-01,OK.3610,Trutnov,M,Muž,Nemocenské,711
2016-11-01,OK.3610,Trutnov,F,Žena,Nemocenské,773
2016-11-01,OK.3610,Trutnov,M,Muž,Ošetřovné,82
2016-11-01,OK.3610,Trutnov,F,Žena,Ošetřovné,235
2016-11-01,OK.3610,Trutnov,M,Muž,Peněžitá pomoc v mateřství,4
2016-11-01,OK.3610,Trutnov,F,Žena,Peněžitá pomoc v mateřství,291
2016-11-01,OK.3610,Trutnov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3611,Ústí nad Orlicí,M,Muž,Nemocenské,1264
2016-11-01,OK.3611,Ústí nad Orlicí,F,Žena,Nemocenské,1484
2016-11-01,OK.3611,Ústí nad Orlicí,M,Muž,Ošetřovné,120
2016-11-01,OK.3611,Ústí nad Orlicí,F,Žena,Ošetřovné,406
2016-11-01,OK.3611,Ústí nad Orlicí,M,Muž,Peněžitá pomoc v mateřství,5
2016-11-01,OK.3611,Ústí nad Orlicí,F,Žena,Peněžitá pomoc v mateřství,596
2016-11-01,OK.3611,Ústí nad Orlicí,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3701,Blansko,M,Muž,Nemocenské,878
2016-11-01,OK.3701,Blansko,F,Žena,Nemocenské,728
2016-11-01,OK.3701,Blansko,M,Muž,Ošetřovné,77
2016-11-01,OK.3701,Blansko,F,Žena,Ošetřovné,147
2016-11-01,OK.3701,Blansko,M,Muž,Peněžitá pomoc v mateřství,1
2016-11-01,OK.3701,Blansko,F,Žena,Peněžitá pomoc v mateřství,262
2016-11-01,OK.3701,Blansko,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-11-01,OK.3702,Brno-město,M,Muž,Nemocenské,3513
2016-11-01,OK.3702,Brno-město,F,Žena,Nemocenské,4827
2016-11-01,OK.3702,Brno-město,M,Muž,Ošetřovné,458
2016-11-01,OK.3702,Brno-město,F,Žena,Ošetřovné,1515
2016-11-01,OK.3702,Brno-město,M,Muž,Peněžitá pomoc v mateřství,43
2016-11-01,OK.3702,Brno-město,F,Žena,Peněžitá pomoc v mateřství,3646
2016-11-01,OK.3702,Brno-město,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,12
2016-11-01,OK.3703,Brno-venkov,M,Muž,Nemocenské,1444
2016-11-01,OK.3703,Brno-venkov,F,Žena,Nemocenské,1549
2016-11-01,OK.3703,Brno-venkov,M,Muž,Ošetřovné,121
2016-11-01,OK.3703,Brno-venkov,F,Žena,Ošetřovné,358
2016-11-01,OK.3703,Brno-venkov,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3703,Brno-venkov,F,Žena,Peněžitá pomoc v mateřství,633
2016-11-01,OK.3703,Brno-venkov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3704,Břeclav,M,Muž,Nemocenské,891
2016-11-01,OK.3704,Břeclav,F,Žena,Nemocenské,1109
2016-11-01,OK.3704,Břeclav,M,Muž,Ošetřovné,73
2016-11-01,OK.3704,Břeclav,F,Žena,Ošetřovné,202
2016-11-01,OK.3704,Břeclav,M,Muž,Peněžitá pomoc v mateřství,1
2016-11-01,OK.3704,Břeclav,F,Žena,Peněžitá pomoc v mateřství,369
2016-11-01,OK.3704,Břeclav,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3705,Zlín,M,Muž,Nemocenské,2023
2016-11-01,OK.3705,Zlín,F,Žena,Nemocenské,1799
2016-11-01,OK.3705,Zlín,M,Muž,Ošetřovné,301
2016-11-01,OK.3705,Zlín,F,Žena,Ošetřovné,563
2016-11-01,OK.3705,Zlín,M,Muž,Peněžitá pomoc v mateřství,16
2016-11-01,OK.3705,Zlín,F,Žena,Peněžitá pomoc v mateřství,834
2016-11-01,OK.3705,Zlín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2016-11-01,OK.3706,Hodonín,M,Muž,Nemocenské,1215
2016-11-01,OK.3706,Hodonín,F,Žena,Nemocenské,1326
2016-11-01,OK.3706,Hodonín,M,Muž,Ošetřovné,80
2016-11-01,OK.3706,Hodonín,F,Žena,Ošetřovné,204
2016-11-01,OK.3706,Hodonín,M,Muž,Peněžitá pomoc v mateřství,8
2016-11-01,OK.3706,Hodonín,F,Žena,Peněžitá pomoc v mateřství,363
2016-11-01,OK.3706,Hodonín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3707,Jihlava,M,Muž,Nemocenské,965
2016-11-01,OK.3707,Jihlava,F,Žena,Nemocenské,984
2016-11-01,OK.3707,Jihlava,M,Muž,Ošetřovné,121
2016-11-01,OK.3707,Jihlava,F,Žena,Ošetřovné,275
2016-11-01,OK.3707,Jihlava,M,Muž,Peněžitá pomoc v mateřství,4
2016-11-01,OK.3707,Jihlava,F,Žena,Peněžitá pomoc v mateřství,501
2016-11-01,OK.3707,Jihlava,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,7
2016-11-01,OK.3708,Kroměříž,M,Muž,Nemocenské,714
2016-11-01,OK.3708,Kroměříž,F,Žena,Nemocenské,993
2016-11-01,OK.3708,Kroměříž,M,Muž,Ošetřovné,98
2016-11-01,OK.3708,Kroměříž,F,Žena,Ošetřovné,263
2016-11-01,OK.3708,Kroměříž,M,Muž,Peněžitá pomoc v mateřství,1
2016-11-01,OK.3708,Kroměříž,F,Žena,Peněžitá pomoc v mateřství,326
2016-11-01,OK.3708,Kroměříž,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3709,Prostějov,M,Muž,Nemocenské,841
2016-11-01,OK.3709,Prostějov,F,Žena,Nemocenské,966
2016-11-01,OK.3709,Prostějov,M,Muž,Ošetřovné,97
2016-11-01,OK.3709,Prostějov,F,Žena,Ošetřovné,264
2016-11-01,OK.3709,Prostějov,M,Muž,Peněžitá pomoc v mateřství,1
2016-11-01,OK.3709,Prostějov,F,Žena,Peněžitá pomoc v mateřství,307
2016-11-01,OK.3709,Prostějov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3710,Třebíč,M,Muž,Nemocenské,615
2016-11-01,OK.3710,Třebíč,F,Žena,Nemocenské,824
2016-11-01,OK.3710,Třebíč,M,Muž,Ošetřovné,58
2016-11-01,OK.3710,Třebíč,F,Žena,Ošetřovné,148
2016-11-01,OK.3710,Třebíč,M,Muž,Peněžitá pomoc v mateřství,2
2016-11-01,OK.3710,Třebíč,F,Žena,Peněžitá pomoc v mateřství,310
2016-11-01,OK.3710,Třebíč,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3711,Uherské Hradiště,M,Muž,Nemocenské,1389
2016-11-01,OK.3711,Uherské Hradiště,F,Žena,Nemocenské,1632
2016-11-01,OK.3711,Uherské Hradiště,M,Muž,Ošetřovné,125
2016-11-01,OK.3711,Uherské Hradiště,F,Žena,Ošetřovné,300
2016-11-01,OK.3711,Uherské Hradiště,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3711,Uherské Hradiště,F,Žena,Peněžitá pomoc v mateřství,516
2016-11-01,OK.3711,Uherské Hradiště,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3712,Vyškov,M,Muž,Nemocenské,545
2016-11-01,OK.3712,Vyškov,F,Žena,Nemocenské,793
2016-11-01,OK.3712,Vyškov,M,Muž,Ošetřovné,67
2016-11-01,OK.3712,Vyškov,F,Žena,Ošetřovné,214
2016-11-01,OK.3712,Vyškov,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3712,Vyškov,F,Žena,Peněžitá pomoc v mateřství,331
2016-11-01,OK.3712,Vyškov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-11-01,OK.3713,Znojmo,M,Muž,Nemocenské,551
2016-11-01,OK.3713,Znojmo,F,Žena,Nemocenské,625
2016-11-01,OK.3713,Znojmo,M,Muž,Ošetřovné,39
2016-11-01,OK.3713,Znojmo,F,Žena,Ošetřovné,129
2016-11-01,OK.3713,Znojmo,M,Muž,Peněžitá pomoc v mateřství,2
2016-11-01,OK.3713,Znojmo,F,Žena,Peněžitá pomoc v mateřství,294
2016-11-01,OK.3713,Znojmo,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3714,Žďár nad Sázavou,M,Muž,Nemocenské,1010
2016-11-01,OK.3714,Žďár nad Sázavou,F,Žena,Nemocenské,1131
2016-11-01,OK.3714,Žďár nad Sázavou,M,Muž,Ošetřovné,110
2016-11-01,OK.3714,Žďár nad Sázavou,F,Žena,Ošetřovné,183
2016-11-01,OK.3714,Žďár nad Sázavou,M,Muž,Peněžitá pomoc v mateřství,6
2016-11-01,OK.3714,Žďár nad Sázavou,F,Žena,Peněžitá pomoc v mateřství,384
2016-11-01,OK.3714,Žďár nad Sázavou,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2016-11-01,OK.3801,Bruntál,M,Muž,Nemocenské,550
2016-11-01,OK.3801,Bruntál,F,Žena,Nemocenské,683
2016-11-01,OK.3801,Bruntál,M,Muž,Ošetřovné,53
2016-11-01,OK.3801,Bruntál,F,Žena,Ošetřovné,180
2016-11-01,OK.3801,Bruntál,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3801,Bruntál,F,Žena,Peněžitá pomoc v mateřství,221
2016-11-01,OK.3801,Bruntál,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-11-01,OK.3802,Frýdek-Místek,M,Muž,Nemocenské,2420
2016-11-01,OK.3802,Frýdek-Místek,F,Žena,Nemocenské,1884
2016-11-01,OK.3802,Frýdek-Místek,M,Muž,Ošetřovné,297
2016-11-01,OK.3802,Frýdek-Místek,F,Žena,Ošetřovné,398
2016-11-01,OK.3802,Frýdek-Místek,M,Muž,Peněžitá pomoc v mateřství,3
2016-11-01,OK.3802,Frýdek-Místek,F,Žena,Peněžitá pomoc v mateřství,679
2016-11-01,OK.3802,Frýdek-Místek,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,5
2016-11-01,OK.3803,Karviná,M,Muž,Nemocenské,1851
2016-11-01,OK.3803,Karviná,F,Žena,Nemocenské,1787
2016-11-01,OK.3803,Karviná,M,Muž,Ošetřovné,231
2016-11-01,OK.3803,Karviná,F,Žena,Ošetřovné,390
2016-11-01,OK.3803,Karviná,M,Muž,Peněžitá pomoc v mateřství,6
2016-11-01,OK.3803,Karviná,F,Žena,Peněžitá pomoc v mateřství,503
2016-11-01,OK.3803,Karviná,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,4
2016-11-01,OK.3804,Nový Jičín,M,Muž,Ošetřovné,237
2016-11-01,OK.3804,Nový Jičín,F,Žena,Ošetřovné,526
2016-11-01,OK.3804,Nový Jičín,M,Muž,Peněžitá pomoc v mateřství,4
2016-11-01,OK.3804,Nový Jičín,F,Žena,Peněžitá pomoc v mateřství,686
2016-11-01,OK.3804,Nový Jičín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,17
2016-11-01,OK.3804,Nový Jičín,M,Muž,Nemocenské,1618
2016-11-01,OK.3804,Nový Jičín,F,Žena,Nemocenské,1939
2016-11-01,OK.3805,Olomouc,M,Muž,Nemocenské,2259
2016-11-01,OK.3805,Olomouc,F,Žena,Nemocenské,2317
2016-11-01,OK.3805,Olomouc,M,Muž,Ošetřovné,253
2016-11-01,OK.3805,Olomouc,F,Žena,Ošetřovné,641
2016-11-01,OK.3805,Olomouc,M,Muž,Peněžitá pomoc v mateřství,9
2016-11-01,OK.3805,Olomouc,F,Žena,Peněžitá pomoc v mateřství,1037
2016-11-01,OK.3805,Olomouc,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
